timestamp,roll,pitch,yaw,flex
48863,3.67,0.05,22171.34,307
48873,3.61,0.05,22176.32,309
48883,3.55,0.05,22181.3,314
48893,3.49,0.05,22186.28,318
48903,3.44,0.05,22191.26,327
48913,3.4,0.04,22196.25,326
48923,3.37,0.04,22201.23,327
48933,3.33,0.04,22206.22,328
48943,3.3,0.05,22211.2,327
48953,3.28,0.05,22216.19,330
48963,3.26,0.04,22221.17,335
48973,3.24,0.04,22226.15,339
48983,3.22,0.03,22231.13,339
48993,3.21,0.03,22236.12,338
49003,3.19,0.03,22241.1,337
49013,3.18,0.03,22246.08,333
49023,3.16,0.03,22251.06,333
49033,roll,pitch,yaw,334
49043,3.15,0.03,22256.54,336
49053,3.14,0.03,22261.03,336
49063,3.12,0.03,22266.01,340
49073,3.12,0.03,22270.99,339
49083,3.11,0.03,22275.97,338
49093,3.1,0.03,22280.96,342
49103,3.09,0.03,22285.94,346
49113,3.08,0.03,22290.92,347
49123,3.08,0.03,22295.9,345
49133,3.07,0.03,22300.88,344
49143,3.07,0.03,22305.87,345
49153,3.07,0.04,22310.85,345
49163,3.06,0.04,22315.83,346
49173,3.06,0.04,22320.81,345
49183,3.06,0.04,22325.8,344
49193,3.06,0.04,22330.78,345
49203,3.06,0.03,22335.76,346
49213,3.05,0.03,22340.74,348
49223,3.05,0.03,22345.73,348
49233,3.04,0.03,22350.71,349
49243,3.03,0.03,22355.69,349
49253,3.03,0.03,22360.67,349
49263,3.03,0.03,22365.65,349
49273,3.03,0.03,22370.63,350
49283,3.03,0.03,22375.61,351
49293,3.04,0.04,22380.6,351
49303,3.04,0.04,22385.58,350
49313,3.04,0.04,22390.56,349
49323,3.05,0.03,22395.54,350
49333,3.05,0.03,22400.52,350
49343,3.05,0.03,22405.5,350
49353,3.05,0.03,22410.48,348
49363,3.06,0.03,22415.46,347
49373,3.05,0.04,22420.44,346
49383,3.05,0.04,22425.42,345
49393,3.04,0.04,22430.41,345
49403,3.04,0.04,22435.39,347
49413,3.04,0.04,22440.37,346
49423,3.04,0.04,22445.35,346
49433,3.04,0.04,22450.34,346
49443,3.04,0.04,22455.32,347
49453,7.53,0.04,22460.3,344
49463,7.07,0.03,22465.29,348
49473,6.66,0.03,22470.27,356
49483,6.3,0.03,22475.25,349
49493,5.97,0.03,22480.23,350
49503,5.68,0.03,22485.21,352
49513,5.41,0.03,22490.2,350
49523,5.17,0.04,22495.18,350
49533,4.95,0.04,22500.16,361
49543,4.75,0.04,22505.15,350
49553,4.58,0.05,22510.13,350
49563,4.42,0.04,22515.11,350
49573,4.29,0.04,22520.1,350
49583,4.17,0.04,22525.08,349
49593,4.05,0.03,22530.07,348
49603,3.94,0.03,22535.05,347
49613,3.85,0.03,22540.03,346
49623,3.77,0.03,22545.02,347
49633,3.69,0.04,22550,347
49643,3.62,0.05,22554.98,347
49653,3.56,0.05,22559.96,346
49663,3.51,0.05,22564.94,347
49673,3.47,0.05,22569.92,347
49683,3.43,0.05,22574.9,345
49693,3.38,0.04,22579.89,345
49703,3.34,0.04,22584.88,345
49713,3.3,0.04,22589.87,346
49723,3.27,0.04,22594.85,347
49733,3.25,0.04,22599.83,347
49743,3.23,0.04,22604.81,346
49753,3.21,0.05,22609.79,346
49763,3.19,0.05,22614.78,345
49773,3.17,0.05,22619.76,347
49783,3.16,0.05,22624.74,346
49793,3.14,0.04,22629.72,347
49803,3.13,0.05,22634.7,348
49813,3.12,0.04,22639.69,348
49823,3.11,0.04,22644.67,348
49833,3.1,0.04,22649.66,348
49843,3.08,0.04,22654.64,348
49853,3.08,0.04,22659.62,347
49863,3.08,0.05,22664.6,347
49873,3.07,0.05,22669.58,345
49883,3.07,0.05,22674.56,345
49893,3.06,0.05,22679.54,345
49903,3.05,0.05,22684.52,358
49913,3.05,0.05,22689.5,346
49923,3.04,0.05,22694.49,344
49933,3.04,0.05,22699.47,346
49943,3.04,0.05,22704.46,346
49953,3.04,0.05,22709.44,346
49963,3.04,0.05,22714.43,345
49973,3.04,0.05,22719.41,346
49983,3.03,0.05,22724.39,346
49993,3.03,0.05,22729.37,345
50003,3.02,0.05,22734.35,345
50013,3.01,0.05,22739.33,342
50023,3.01,0.05,22744.31,341
50033,3,0.05,22749.29,340
50043,roll,pitch,yaw,339
50053,3,0.05,22754.77,339
50063,3,0.05,22759.26,339
50073,3,0.06,22764.24,339
50083,3,0.06,22769.23,339
50093,3.01,0.06,22774.21,338
50103,3.01,0.06,22779.19,339
50113,3.01,0.06,22784.18,339
50123,3.01,0.05,22789.16,339
50133,3,0.05,22794.14,339
50143,3,0.05,22799.12,339
50153,3,0.04,22804.11,339
50163,3,0.04,22809.09,339
50173,3,0.04,22814.07,338
50183,3,0.04,22819.05,339
50193,3,0.05,22824.04,339
50203,3.01,0.05,22829.02,339
50213,3.01,0.05,22834,339
50223,3.01,0.05,22838.98,340
50233,3,0.05,22843.96,339
50243,3,0.04,22848.94,339
50253,2.99,0.04,22853.92,339
50263,2.99,0.04,22858.91,339
50273,3,0.04,22863.89,339
50283,3,0.05,22868.87,339
50293,3.01,0.06,22873.85,339
50303,3.01,0.06,22878.84,339
50313,3.01,0.06,22883.82,338
50323,3,0.06,22888.8,338
50333,3,0.05,22893.79,338
50343,3,0.05,22898.78,337
50353,3.01,0.05,22903.76,338
50363,3.01,0.05,22908.75,339
50373,3.01,0.06,22913.73,339
50383,3.01,0.06,22918.71,339
50393,3.01,0.06,22923.69,339
50403,3,0.06,22928.67,339
50413,3,0.05,22933.65,339
50423,2.99,0.05,22938.63,339
50433,2.99,0.05,22943.61,339
50443,2.99,0.05,22948.59,338
50453,2.98,0.06,22953.57,338
50463,2.98,0.06,22958.56,338
50473,2.98,0.06,22963.54,337
50483,2.98,0.06,22968.52,337
50493,2.99,0.06,22973.51,338
50503,2.99,0.06,22978.49,337
50513,2.99,0.07,22983.47,338
50523,3,0.06,22988.45,335
50533,3,0.06,22993.43,337
50543,3,0.06,22998.41,340
50553,3,0.06,23003.4,339
